N_A,N_B,r_Z_A,r_Z_B,r_A_gw,r_B_gw,r_A_s1,r_B_s1,r_A_s2,r_B_s2,r_A_s3,r_B_s3,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ugw,Ugw_low,Ugw_up,Us1,Us1_low,Us1_up,Us2,Us2_low,Us2_up,Us3,Us3_low,Us3_up,sim_time_sec
25,0,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,529.2225728556281,520.6663733736245,537.7787723376316,529.2225728556281,520.6663733736245,537.7787723376316,0.0,0.0,0.0,0.0472297321527994,0.0464242469458268,0.0480636620783011,0.0472297321527994,0.0464242469458268,0.0480636620783011,0.0,0.0,0.0,0.9463493040748512,0.9211953838956836,0.9715032242540188,0.3343496536035736,0.3271253773205552,0.3415739298865921,0.708280372027923,0.692203247813081,0.7243574962427651,0.9662390049058194,0.948579412975376,0.9838985968362628,6.206963062286377
21,4,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,504.1061841871038,494.3544518848216,513.857916489386,517.7942060606732,509.2616474039078,526.3267647174387,438.37968642606654,430.8083707022713,445.9510021498618,0.0498094177221646,0.0484151848552996,0.0512863322534724,0.0405543294096581,0.0399508657044637,0.0411763035335832,0.0091257906811632,0.0089028042619373,0.0093602342401724,0.9903153613435683,0.9780162646964978,1.002614457990639,0.4443535030166849,0.4326384042611037,0.4560686017722661,0.7183891961750989,0.7035237344295272,0.7332546579206706,0.8624292358958212,0.8389235370522684,0.885934934739374,13.324660062789915
1,24,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,506.8922299161636,499.1484724835821,514.6359873487451,444.8826847425368,437.7469368493645,452.01843263570913,508.39134644775527,499.6403294729089,517.1423634226016,0.0493216063866453,0.0485476716962116,0.0501206165659395,0.0022477835939574,0.0022122991626005,0.0022844248944319,0.0473124150496532,0.0459649830989231,0.0487412307973477,0.9898858249690096,0.977280435333449,1.0024912146045704,0.8623162362439383,0.8446406121717754,0.8799918603161011,0.602465639539222,0.5888303446777962,0.616100934400648,0.2823218113082464,0.2765033078586263,0.2881403147578665,41.10617399215698
22,3,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,506.0414531156995,494.89603257827713,517.1868736531218,519.8489382439735,512.5053726442715,527.1925038436756,424.6167019687392,416.7080264280115,432.5253775094669,0.0497648954042056,0.0485123269830689,0.0510838597485281,0.0423596175362311,0.0416936562623254,0.0430471985681304,0.0070698712848637,0.0069332313555867,0.0072120052828884,0.9848521402303057,0.9677102162030548,1.0019940642575562,0.420934123411357,0.4137343639478149,0.4281338828748992,0.7231192330192927,0.7039454091131779,0.7422930569254075,0.8832192985145435,0.8600045299667802,0.9064340670623068,14.414169788360596
23,2,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,511.3391972963604,504.3849940366922,518.2934005560286,523.5796384114343,514.765792889055,532.3934839338136,408.8314048105032,403.6323113268565,414.0304982941499,0.0489782592142945,0.0481635208314088,0.0498210362751873,0.0439379984312092,0.0432083018912713,0.044692764393083,0.004892004984232,0.0048306634155135,0.0049549244661943,0.98133759698306,0.9659027331529196,0.9967724608132004,0.3950454932540771,0.3856476374130303,0.4044433490951239,0.7190058079927529,0.7034326280381648,0.7345789879473411,0.9092774167024618,0.8875756850287229,0.9309791483762008,15.538651943206789
24,1,0.01,0.01,0.05,0.05,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,516.1191044717937,507.9531946574151,524.2850142861723,519.7734068141907,505.36632086820657,534.1804927601748,381.6123631793052,370.3463691736352,392.8783571849752,0.0485691377400404,0.0478448062219608,0.0493157379704529,0.0461875186660849,0.0449790782449254,0.0474626854738861,0.0026204601750026,0.0025453170980583,0.0027001749800634,0.9661933738307316,0.9513079335190432,0.9810788141424196,0.367205381823996,0.3578407564747901,0.3765700071732019,0.7239536829413331,0.7037156188883406,0.7441917469943257,0.935850351171328,0.9107269160830525,0.9609737862596034,13.863894939422607
7,18,0.01,0.01,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,390.39841916850855,384.4143542075768,396.38248412944034,352.5659360684406,342.31747818685085,362.8143939500303,406.8268695618041,401.5342048384904,412.1195342851178,0.0641052982121047,0.0622977853267602,0.0660208318650479,0.0196815270534389,0.0192495125319055,0.0201333780640436,0.0442928023454356,0.043525498242922,0.0450876452903897,0.9668855412228414,0.952583684129672,0.981187398316011,0.9393149934667115,0.9158514003858766,0.9627785865475464,0.8348437590657222,0.8177357167218712,0.8519518014095732,0.6142723252004403,0.5964523897474172,0.6320922606534634,11.375664949417114
9,16,0.01,0.01,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,388.7427417347528,382.2149807150047,395.27050275450085,372.9016447895507,362.09161818231,383.7116713967914,397.9693306617786,390.8999624476019,405.0386988759553,0.0644599808988893,0.0626083159651585,0.0664245112710075,0.0242010018906651,0.0237814246876505,0.0246356502501372,0.0402006788326505,0.0395858142044913,0.0408349455290205,0.9653641128347056,0.9519641774890812,0.9787640481803302,0.8946061774684569,0.870729761760987,0.9184825931759268,0.8472707846940989,0.8265707223514757,0.8679708470367221,0.6863068124220033,0.6705852100263264,0.7020284148176802,11.321273803710938
0,25,0.01,0.01,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,449.7261031202257,439.8014819798588,459.6507242605927,0.0,0.0,0.0,449.7261031202257,439.8014819798588,459.6507242605927,0.0556120785508253,0.0548051587102173,0.0564431147197728,0.0,0.0,0.0,0.0556120785508253,0.0548051587102173,0.0564431147197728,0.8431579765038949,0.8267878632418915,0.8595280897658983,0.9966212766693904,0.9833775373376156,1.0098650160011653,0.6643384225745061,0.6494077495081665,0.6792690956408458,0.2782929203594068,0.2724222131831611,0.2841636275356525,11.442560911178589
8,17,0.01,0.01,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,387.9200533545918,376.4639485772759,399.3761581319077,364.84090660194727,358.17631058476627,371.50550261912826,403.3404178889948,396.2004428142242,410.48039296376544,0.0642343557220537,0.063235638589151,0.0652651257228752,0.0219341377901038,0.0214733932882556,0.0224150877879978,0.0422082332983283,0.0415846104974259,0.0428508451627116,0.9680052608688248,0.9412664581634004,0.9947440635742494,0.9100737827099724,0.8861070278845254,0.9340405375354194,0.8386821787518233,0.818854432431665,0.8585099250719815,0.6498031727353902,0.6308772807377028,0.6687290647330777,12.716625213623049
5,20,0.01,0.01,0.0666666666666666,0.0666666666666666,0.1428571428571428,0.0555555555555555,0.0666666666666666,0.0833333333333333,0.05,0.2,401.0605188937309,395.21013829454654,406.91089949291535,335.41199208850554,329.88191700889155,340.94206716811954,421.7339302943879,414.1289400097592,429.3389205790165,0.0624841596083093,0.0616020034076235,0.0633919482701493,0.0148876210101094,0.0145116744439359,0.0152835645402651,0.0474173334285726,0.0466193503939375,0.0482431103489105,0.9418750974858244,0.925671936958105,0.958078258013544,0.9575220456259972,0.940571518440894,0.9744725728111002,0.7944829778424297,0.7778111986763783,0.8111547570084812,0.534388639271969,0.5187948021399439,0.5499824764039941,13.967693090438845
