ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,DUMMY
7.10909329738905,3.01046816310592,0.567852127095296,0.322436030622342,688.0,82.8906626199446,32.4263638001058,94.1710203562952,11.6814704204933,0.454976,0.554901,1.0
6.67616664612499,3.68292205927112,0.715920581393348,0.395115441917131,651.0,40.1651068488867,84.9607969052149,79.6639368974386,11.6850556252873,0.0,0.0981446,1.0
6.92391739868706,2.61971341427881,0.638173375675088,0.117361320028179,366.0,99.6818464626548,49.272136842472,56.0589272049679,11.4436038660315,0.000468738,0.0989152,1.0
6.638910683588,4.36459239803103,0.611528284176818,0.261046487319312,543.0,46.5890699900749,30.4925534446512,96.4620538628014,11.1715038608095,0.0,0.0981446,1.0
6.8627809136443,3.20234380135068,0.61376849644577,0.167309402994228,462.0,33.3250849860594,89.3677111621425,57.5626714376282,11.222340394801,0.0,0.0981446,1.0
7.11976334866636,3.00198460862331,0.674261578805015,0.282870946026808,589.0,43.8624939739435,55.8328438058258,71.94723960678,11.3054911286197,0.901855,1.0,1.0
5.92850126513351,3.06367635975025,0.695557348118802,0.102550413564959,574.0,74.2837021902855,35.3190036734486,60.7933648025972,11.9263832583517,0.901085,0.999531,1.0
5.10889447239219,2.95669505874313,0.576418595517962,0.20851923346123,580.0,97.9262945162508,46.0535498037556,41.3127260148773,11.4621107135546,0.0,0.0981446,1.0
6.32296765067178,3.60344833553382,0.652517781193113,0.230286345968814,574.0,39.8831612116877,61.0366885218233,89.4316412469324,12.3072067931466,0.901855,1.0,1.0
6.82184355085566,4.49540001925111,0.688835298799597,0.313369180284826,521.0,50.1266316094982,37.0310355577672,30.9578394237902,11.9460887270776,0.493564,0.5935,1.0
7.42344088231665,3.21645183387449,0.563686960564877,0.139259205029818,655.0,52.7266179391116,56.8526922277604,45.2729528816432,12.3629899528038,0.901855,1.0,1.0
7.32511225496632,2.5857037864811,0.767852999815471,0.337014011759301,282.0,91.5962939677803,88.0162552189745,74.6046531647636,11.8027866021901,0.901855,1.0,1.0
7.35674881190204,4.29124783153815,0.657349075874429,0.377433167490349,548.0,72.532739580323,79.2290932058213,62.8169653170119,11.3798153351385,0.901855,1.0,1.0
7.4838490763631,4.05150541757072,0.572717293202947,0.130297339146801,321.0,33.842163627796,51.7861669504682,50.9400625316662,12.2180012484935,0.179362,0.279345,1.0
6.07121084620174,3.25263480424332,0.688024478571987,0.384367960984388,427.0,60.7682131159202,82.1479209304808,75.8277805714479,11.8747467710063,0.901085,0.999531,1.0
6.36686619692707,4.46090777303179,0.763641126240974,0.10277093380713,611.0,84.5746545863062,72.6566420254392,60.1429676152864,12.3208024703888,0.0,0.0981446,1.0
7.49362320000479,2.17477039717327,0.734517669040814,0.15362732907989,257.0,75.0924816865768,68.7565360859661,47.7611650325879,11.6088395451778,0.0,0.0981446,1.0
