,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342
"average,average,average",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0664819944598338,0.0679886685552408,0.07756232686980609,0.0676056338028169,0.09090909090909091,0.0,0.056179775280898875,0.06442577030812324,0.06976744186046512,0.0906515580736544,0.09401709401709402,0.11370262390670553,0.0,0.06976744186046512,0.08333333333333333,0.07309941520467836,0.08732394366197183,0.11356466876971609,0.1111111111111111,0.0,0.0784313725490196,0.0906515580736544,0.09695290858725762,0.1069364161849711,0.11388888888888889,0.11337209302325581,0.0,0.08192090395480225,0.09036144578313253,0.11078717201166181,0.11918604651162791,0.13031161473087818,0.13675213675213677,0.0,0.10179640718562874,0.1048158640226629,0.125,0.1352112676056338,0.14763231197771587,0.1355421686746988,0.0,0.0423728813559322,0.05898876404494382,0.06567164179104477,0.07204610951008646,0.06685236768802229,0.09510869565217392,0.05014749262536873,0.08187134502923976,0.08615384615384615,0.09348441926345609,0.09221902017291066,0.10955056179775281,0.09565217391304348,0.0621301775147929,0.1016949152542373,0.1005586592178771,0.09831460674157304,0.10393258426966293,0.10850439882697947,0.10465116279069768,0.0650887573964497,0.09798270893371758,0.11396011396011396,0.10410958904109589,0.09714285714285714,0.08814589665653495,0.10364145658263306,0.07458563535911603,0.11731843575418995,0.10773480662983426,0.10893854748603352,0.10632183908045977,0.10526315789473684,0.10204081632653061,0.06162464985994398,0.11173184357541899,0.0948509485094851,0.10198300283286119,0.09695290858725762,0.10979228486646884,0.1008174386920981,0.09142857142857143,0.09577464788732394,0.09943181818181818,0.08408408408408409,0.10249307479224377,0.08620689655172414,0.10982658959537572,0.0,0.05234159779614325,0.07449856733524356,0.07669616519174041,0.072,0.11142061281337047,0.112,0.057803468208092484,0.08547008547008547,0.09169054441260745,0.1,0.11560693641618497,0.1151685393258427,0.0889487870619946,0.06069364161849711,0.10985915492957747,0.09243697478991597,0.11046511627906977,0.11049723756906077,0.1,0.0997229916897507,0.07964601769911504,0.09943181818181818,0.10541310541310542,0.10324483775811209,0.11014492753623188,0.09550561797752809,0.1023391812865497,0.08011869436201781,0.11918604651162791,0.1111111111111111,0.10704225352112676,0.10084033613445378,0.09659090909090909,0.09649122807017543,0.10451977401129943,0.10344827586206896,0.09482758620689655,0.10818713450292397,0.10290237467018469,0.08401084010840108,0.10434782608695652,0.10951008645533142,0.09392265193370165,0.09883720930232558,0.1023391812865497,0.10119047619047619,0.10764872521246459,0.09887005649717515,0.0,0.07225433526011561,0.06748466257668712,0.06230529595015576,0.09166666666666666,0.10364145658263306,0.12146892655367232,0.06267806267806268,0.10179640718562874,0.08757062146892655,0.0990990990990991,0.096045197740113,0.1,0.10882352941176471,0.06575342465753424,0.125,0.10541310541310542,0.10526315789473684,0.08132530120481928,0.10951008645533142,0.08797653958944282,0.0660377358490566,0.10198300283286119,0.11976047904191617,0.10674157303370786,0.09943181818181818,0.09174311926605505,0.10619469026548672,0.09348441926345609,0.08985507246376812,0.11142857142857143,0.10571428571428572,0.09883720930232558,0.11173184357541899,0.0972972972972973,0.0955223880597015,0.10115606936416185,0.10644257703081232,0.0893854748603352,0.09686609686609686,0.10982658959537572,0.09295774647887324,0.11515151515151516,0.1239193083573487,0.10227272727272728,0.10364145658263306,0.09944751381215469,0.09915014164305949,0.10112359550561797,0.0,0.06017191977077364,0.059322033898305086,0.09497206703910614,0.11331444759206799,0.125,0.12921348314606743,0.07102272727272728,0.10584958217270195,0.10850439882697947,0.11014492753623188,0.10888252148997135,0.08192090395480225,0.09411764705882353,0.069164265129683,0.11716621253405994,0.12883435582822086,0.09455587392550144,0.1151685393258427,0.10028653295128939,0.08426966292134831,0.09141274238227147,0.10833333333333334,0.10422535211267606,0.11470588235294117,0.09433962264150944,0.09195402298850575,0.09776536312849161,0.09116809116809117,0.11444141689373297,0.09915014164305949,0.10084033613445378,0.10382513661202186,0.09577464788732394,0.07605633802816901,0.10526315789473684,0.11815561959654179,0.10059171597633136,0.10778443113772455,0.09166666666666666,0.09302325581395349,0.09014084507042254,0.11988304093567251,0.09322033898305085,0.09912536443148688,0.09408602150537634,0.08403361344537816,0.0943952802359882,0.08839779005524862,0.0,0.08146067415730338,0.08529411764705883,0.09859154929577464,0.13714285714285715,0.12427745664739884,0.1282798833819242,0.0755813953488372,0.10393258426966293,0.10112359550561797,0.09495548961424333,0.08959537572254335,0.1094224924012158,0.09116022099447514,0.09322033898305085,0.11343283582089553,0.09014084507042254,0.10059171597633136,0.10746268656716418,0.09742120343839542,0.09798270893371758,0.11173184357541899,0.09971509971509972,0.10479041916167664,0.09722222222222222,0.08831908831908832,0.07514450867052024,0.0975609756097561,0.09970674486803519,0.10497237569060773,0.10541310541310542,0.10385756676557864,0.10734463276836158,0.09577464788732394,0.09259259259259259,0.13005780346820808,0.10315186246418338,0.08333333333333333,0.11849710982658959,0.09722222222222222,0.0821917808219178,0.08797653958944282,0.13119533527696792,0.09686609686609686,0.11363636363636363,0.08959537572254335,0.09455587392550144,0.09497206703910614,0.07242339832869081,0.0,0.10119047619047619,0.09169054441260745,0.11581920903954802,0.11396011396011396,0.12941176470588237,0.13583815028901733,0.09831460674157304,0.11898016997167139,0.09798270893371758,0.11884057971014493,0.09565217391304348,0.09703504043126684,0.1092436974789916,0.09090909090909091,0.11178247734138973,0.11484593837535013,0.09855072463768116,0.10734463276836158,0.10674157303370786,0.08682634730538923,0.12256267409470752,0.10119047619047619,0.10787172011661808,0.08100558659217877,0.10465116279069768,0.08761329305135952,0.08670520231213873,0.11815561959654179,0.08522727272727272,0.09943181818181818,0.09243697478991597,0.09037900874635568,0.09269662921348315,0.08516483516483517,0.12640449438202248,0.11173184357541899,0.08707865168539326,0.09433962264150944,0.0893371757925072,0.08571428571428572,0.0782122905027933,0.14613180515759314,0.09348441926345609,0.09659090909090909,0.08035714285714286,0.08383233532934131,0.0847457627118644,0.07567567567567568
"average,average,highly-reliable",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0.008310249307479225,0.014164305949008499,0.008310249307479225,0.014084507042253521,0.011019283746556474,0.0,0.014044943820224719,0.014005602240896359,0.005813953488372093,0.0113314447592068,0.017094017094017096,0.014577259475218658,0.0,0.014534883720930232,0.008333333333333333,0.014619883040935672,0.016901408450704224,0.015772870662460567,0.014245014245014245,0.0,0.011204481792717087,0.0113314447592068,0.013850415512465374,0.017341040462427744,0.005555555555555556,0.01744186046511628,0.0,0.014124293785310734,0.012048192771084338,0.02040816326530612,0.01744186046511628,0.0169971671388102,0.014245014245014245,0.0,0.011976047904191617,0.0113314447592068,0.022727272727272728,0.01971830985915493,0.013927576601671309,0.015060240963855422,0.0,0.011299435028248588,0.011235955056179775,0.011940298507462687,0.011527377521613832,0.013927576601671309,0.01358695652173913,0.011799410029498525,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.008875739644970414,0.0,0.0,0.0,0.0,0.0,0.0,0.016574585635359115,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013774104683195593,0.0057306590257879654,0.0058997050147492625,0.013333333333333334,0.005571030640668524,0.021333333333333333,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0,0.014749262536873156,0.0,0.0,0.0,0.0,0.0,0.0,0.01483679525222552,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011560693641618497,0.012269938650306749,0.009345794392523364,0.013888888888888888,0.01680672268907563,0.01977401129943503,0.005698005698005698,0.0,0.0,0.0,0.0,0.0,0.0,0.010958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.015723270440251572,0.0,0.0,0.0,0.0,0.0,0.0,0.014164305949008499,0.0,0.0,0.0,0.0,0.0,0.0,0.020895522388059702,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014326647564469915,0.00847457627118644,0.0111731843575419,0.0169971671388102,0.019021739130434784,0.019662921348314606,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.01440922190201729,0.0,0.0,0.0,0.0,0.0,0.0,0.013850415512465374,0.0,0.0,0.0,0.0,0.0,0.0,0.022792022792022793,0.0,0.0,0.0,0.0,0.0,0.0,0.018575851393188854,0.0,0.0,0.0,0.0,0.0,0.0,0.02046783625730994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011764705882352941,0.011267605633802818,0.02,0.02023121387283237,0.023323615160349854,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.019553072625698324,0.0,0.0,0.0,0.0,0.0,0.0,0.017595307917888565,0.0,0.0,0.0,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01488095238095238,0.011461318051575931,0.011299435028248588,0.017094017094017096,0.01764705882352941,0.023121387283236993,0.014044943820224719,0.0,0.0,0.0,0.0,0.0,0.0,0.014204545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.013927576601671309,0.0,0.0,0.0,0.0,0.0,0.0,0.01729106628242075,0.0,0.0,0.0,0.0,0.0,0.0,0.019662921348314606,0.0,0.0,0.0,0.0,0.0,0.0,0.011461318051575931,0.0,0.0,0.0,0.0,0.0,0.0
"average,average,unreliable",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047337278106508875,0.04986149584487535,0.0453257790368272,0.06371191135734072,0.0676056338028169,0.06887052341597796,0.0,0.05898876404494382,0.0700280112044818,0.07267441860465117,0.07365439093484419,0.08547008547008547,0.07871720116618076,0.0,0.055232558139534885,0.06666666666666667,0.08187134502923976,0.0676056338028169,0.07886435331230283,0.08831908831908832,0.0,0.07282913165266107,0.0821529745042493,0.07202216066481995,0.08092485549132948,0.1,0.10465116279069768,0.0,0.08757062146892655,0.060240963855421686,0.08163265306122448,0.08430232558139535,0.11048158640226628,0.1168091168091168,0.0,0.059880239520958084,0.06232294617563739,0.07102272727272728,0.09577464788732394,0.0947075208913649,0.11746987951807229,0.0,0.0423728813559322,0.047752808988764044,0.06567164179104477,0.07204610951008646,0.07520891364902507,0.08423913043478261,0.032448377581120944,0.09064327485380116,0.07692307692307693,0.09631728045325778,0.08645533141210375,0.0898876404494382,0.08405797101449275,0.047337278106508875,0.08192090395480225,0.08100558659217877,0.08707865168539326,0.09550561797752809,0.093841642228739,0.0872093023255814,0.07100591715976332,0.07780979827089338,0.08831908831908832,0.09315068493150686,0.09142857142857143,0.08206686930091185,0.08123249299719888,0.0718232044198895,0.08379888268156424,0.09116022099447514,0.09497206703910614,0.08620689655172414,0.09695290858725762,0.07580174927113703,0.07563025210084033,0.10335195530726257,0.1002710027100271,0.0764872521246459,0.08310249307479224,0.07418397626112759,0.08719346049046321,0.07142857142857142,0.09295774647887324,0.08806818181818182,0.09309309309309309,0.08310249307479224,0.08333333333333333,0.0838150289017341,0.0,0.049586776859504134,0.07449856733524356,0.058997050147492625,0.07466666666666667,0.06963788300835655,0.06666666666666667,0.05491329479768786,0.08547008547008547,0.09169054441260745,0.09117647058823529,0.0953757225433526,0.09269662921348315,0.08355795148247978,0.05491329479768786,0.08169014084507042,0.0896358543417367,0.09883720930232558,0.09668508287292818,0.0891891891891892,0.0886426592797784,0.08849557522123894,0.09659090909090909,0.09116809116809117,0.08259587020648967,0.08115942028985507,0.09550561797752809,0.09064327485380116,0.0771513353115727,0.09883720930232558,0.10510510510510511,0.09859154929577464,0.08403361344537816,0.08522727272727272,0.08187134502923976,0.06779661016949153,0.08333333333333333,0.07471264367816093,0.09064327485380116,0.08970976253298153,0.07859078590785908,0.09855072463768116,0.09510086455331412,0.08011049723756906,0.09883720930232558,0.07017543859649122,0.0744047619047619,0.09348441926345609,0.0903954802259887,0.0,0.06936416184971098,0.05521472392638037,0.08411214953271028,0.08611111111111111,0.08123249299719888,0.0903954802259887,0.07407407407407407,0.08982035928143713,0.0903954802259887,0.0960960960960961,0.096045197740113,0.08484848484848485,0.07941176470588235,0.06027397260273973,0.08430232558139535,0.09686609686609686,0.09064327485380116,0.0783132530120482,0.07780979827089338,0.07917888563049853,0.08490566037735849,0.09348441926345609,0.08982035928143713,0.08426966292134831,0.09090909090909091,0.07951070336391437,0.0943952802359882,0.07932011331444759,0.09565217391304348,0.08,0.07142857142857142,0.08139534883720931,0.0893854748603352,0.0945945945945946,0.08656716417910448,0.09826589595375723,0.10364145658263306,0.08100558659217877,0.07407407407407407,0.0953757225433526,0.08732394366197183,0.07272727272727272,0.0893371757925072,0.09659090909090909,0.08683473389355742,0.09944751381215469,0.07932011331444759,0.09831460674157304,0.0,0.07449856733524356,0.0903954802259887,0.0782122905027933,0.0821529745042493,0.08152173913043478,0.0898876404494382,0.0625,0.10863509749303621,0.09090909090909091,0.09565217391304348,0.07449856733524356,0.0847457627118644,0.08529411764705883,0.07780979827089338,0.09809264305177112,0.08282208588957055,0.08022922636103152,0.08146067415730338,0.09169054441260745,0.0898876404494382,0.06925207756232687,0.09722222222222222,0.09577464788732394,0.08529411764705883,0.07816711590296496,0.09770114942528736,0.0782122905027933,0.07407407407407407,0.09536784741144415,0.08498583569405099,0.07563025210084033,0.08196721311475409,0.08732394366197183,0.10704225352112676,0.09597523219814241,0.07780979827089338,0.07988165680473373,0.0688622754491018,0.10555555555555556,0.09302325581395349,0.08169014084507042,0.09649122807017543,0.08757062146892655,0.09620991253644315,0.08064516129032258,0.10644257703081232,0.07964601769911504,0.08839779005524862,0.0,0.07865168539325842,0.07647058823529412,0.07042253521126761,0.09428571428571429,0.11271676300578035,0.09329446064139942,0.09011627906976744,0.07584269662921349,0.07584269662921349,0.07418397626112759,0.0838150289017341,0.0790273556231003,0.08011049723756906,0.08757062146892655,0.08358208955223881,0.08732394366197183,0.09467455621301775,0.07761194029850746,0.07736389684813753,0.09798270893371758,0.0782122905027933,0.08547008547008547,0.08083832335329341,0.09166666666666666,0.1111111111111111,0.09248554913294797,0.10365853658536585,0.10850439882697947,0.0856353591160221,0.08262108262108261,0.09198813056379822,0.0847457627118644,0.10422535211267606,0.07407407407407407,0.10404624277456648,0.08022922636103152,0.08611111111111111,0.08092485549132948,0.09444444444444444,0.09041095890410959,0.08504398826979472,0.08746355685131195,0.08262108262108261,0.09659090909090909,0.08959537572254335,0.07736389684813753,0.09217877094972067,0.10027855153203342,0.0,0.08928571428571429,0.09742120343839542,0.0847457627118644,0.09971509971509972,0.10294117647058823,0.09826589595375723,0.08707865168539326,0.0821529745042493,0.08645533141210375,0.08695652173913043,0.0927536231884058,0.0889487870619946,0.08403361344537816,0.07386363636363637,0.09063444108761329,0.09803921568627451,0.08405797101449275,0.08192090395480225,0.0898876404494382,0.10179640718562874,0.09192200557103064,0.08630952380952381,0.09037900874635568,0.09217877094972067,0.07267441860465117,0.08459214501510574,0.08670520231213873,0.11527377521613832,0.09943181818181818,0.07102272727272728,0.09523809523809523,0.09037900874635568,0.09269662921348315,0.0989010989010989,0.09550561797752809,0.08100558659217877,0.08146067415730338,0.10512129380053908,0.08069164265129683,0.1,0.08100558659217877,0.12607449856733524,0.09348441926345609,0.09659090909090909,0.08928571428571429,0.0748502994011976,0.07344632768361582,0.1
"average,fast,average",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650887573964497,0.07202216066481995,0.07932011331444759,0.07756232686980609,0.10704225352112676,0.10743801652892562,0.0,0.08426966292134831,0.0784313725490196,0.0755813953488372,0.11048158640226628,0.1396011396011396,0.12536443148688048,0.0,0.09302325581395349,0.08888888888888889,0.10526315789473684,0.11267605633802817,0.12618296529968454,0.14245014245014245,0.0,0.09523809523809523,0.11048158640226628,0.10249307479224377,0.12427745664739884,0.1361111111111111,0.1511627906976744,0.0,0.08757062146892655,0.13253012048192772,0.11661807580174927,0.13372093023255813,0.1558073654390935,0.1737891737891738,0.0,0.1347305389221557,0.11331444759206799,0.15056818181818182,0.15492957746478872,0.181058495821727,0.18072289156626506,0.0,0.06779661016949153,0.08146067415730338,0.08656716417910448,0.0893371757925072,0.10306406685236769,0.11413043478260869,0.05604719764011799,0.1695906432748538,0.19692307692307692,0.17563739376770537,0.1873198847262248,0.1797752808988764,0.19130434782608696,0.07988165680473373,0.1977401129943503,0.1787709497206704,0.19101123595505617,0.17415730337078653,0.17595307917888564,0.2005813953488372,0.09763313609467456,0.21037463976945245,0.17094017094017094,0.16712328767123288,0.20285714285714285,0.182370820668693,0.20728291316526612,0.0856353591160221,0.19832402234636873,0.1712707182320442,0.1787709497206704,0.1810344827586207,0.19113573407202217,0.1749271137026239,0.11204481792717087,0.18435754189944134,0.17073170731707318,0.1954674220963173,0.20221606648199447,0.17210682492581603,0.1771117166212534,0.12857142857142856,0.17746478873239438,0.17897727272727273,0.2012012012012012,0.19113573407202217,0.1925287356321839,0.1907514450867052,0.0,0.0743801652892562,0.0830945558739255,0.10324483775811209,0.10666666666666667,0.12813370473537605,0.12533333333333332,0.06647398843930635,0.19943019943019943,0.17765042979942694,0.2088235294117647,0.17052023121387283,0.1853932584269663,0.19946091644204852,0.07514450867052024,0.2112676056338028,0.1792717086834734,0.1744186046511628,0.17403314917127072,0.1945945945945946,0.20221606648199447,0.07964601769911504,0.17613636363636365,0.1794871794871795,0.1887905604719764,0.1855072463768116,0.21067415730337077,0.18128654970760233,0.10385756676557864,0.17151162790697674,0.1831831831831832,0.18309859154929578,0.19327731092436976,0.1875,0.18128654970760233,0.11581920903954802,0.1867816091954023,0.1810344827586207,0.19298245614035087,0.18469656992084432,0.18157181571815717,0.20869565217391303,0.10951008645533142,0.19889502762430938,0.18604651162790697,0.19883040935672514,0.19345238095238096,0.20113314447592068,0.19491525423728814,0.0,0.08670520231213873,0.08588957055214724,0.09345794392523364,0.12222222222222222,0.11484593837535013,0.14689265536723164,0.07407407407407407,0.20958083832335328,0.1864406779661017,0.18618618618618618,0.192090395480226,0.17575757575757575,0.20588235294117646,0.0821917808219178,0.18895348837209303,0.18518518518518517,0.18421052631578946,0.1927710843373494,0.2219020172910663,0.19648093841642228,0.11320754716981132,0.19263456090651557,0.18263473053892215,0.1797752808988764,0.1903409090909091,0.17737003058103976,0.17994100294985252,0.10764872521246459,0.19130434782608696,0.17142857142857143,0.19428571428571428,0.19186046511627908,0.19553072625698323,0.1891891891891892,0.11343283582089553,0.19653179190751446,0.19607843137254902,0.18435754189944134,0.18518518518518517,0.1907514450867052,0.22816901408450704,0.14545454545454545,0.2017291066282421,0.20738636363636365,0.1876750700280112,0.19613259668508287,0.19263456090651557,0.20224719101123595,0.0,0.08595988538681948,0.0903954802259887,0.12011173184357542,0.09915014164305949,0.15217391304347827,0.14606741573033707,0.08806818181818182,0.19498607242339833,0.1906158357771261,0.17101449275362318,0.18911174785100288,0.192090395480226,0.19117647058823528,0.09221902017291066,0.17438692098092642,0.19938650306748465,0.18624641833810887,0.19662921348314608,0.17191977077363896,0.19382022471910113,0.11634349030470914,0.18888888888888888,0.18591549295774648,0.18235294117647058,0.19946091644204852,0.20977011494252873,0.20670391061452514,0.1339031339031339,0.18528610354223432,0.19263456090651557,0.19047619047619047,0.17759562841530055,0.22816901408450704,0.18028169014084508,0.13622291021671826,0.1930835734870317,0.1952662721893491,0.18862275449101795,0.19444444444444445,0.2063953488372093,0.21971830985915494,0.14912280701754385,0.19491525423728814,0.18658892128279883,0.20430107526881722,0.19327731092436976,0.20943952802359883,0.212707182320442,0.0,0.09550561797752809,0.12058823529411765,0.11830985915492957,0.14,0.16473988439306358,0.1749271137026239,0.10465116279069768,0.19101123595505617,0.16573033707865167,0.18100890207715134,0.18786127167630057,0.18541033434650456,0.19060773480662985,0.1271186440677966,0.16716417910447762,0.18591549295774648,0.1952662721893491,0.16716417910447762,0.1833810888252149,0.2017291066282421,0.11452513966480447,0.1737891737891738,0.19161676646706588,0.18888888888888888,0.1794871794871795,0.20520231213872833,0.21036585365853658,0.17008797653958943,0.1850828729281768,0.17663817663817663,0.19881305637982197,0.1977401129943503,0.2084507042253521,0.22839506172839505,0.1531791907514451,0.19484240687679083,0.17777777777777778,0.18786127167630057,0.2,0.20273972602739726,0.16715542521994134,0.16909620991253643,0.17663817663817663,0.18181818181818182,0.21098265895953758,0.21203438395415472,0.19832402234636873,0.181058495821727,0.0,0.11607142857142858,0.12893982808022922,0.12994350282485875,0.15669515669515668,0.18529411764705883,0.18786127167630057,0.12921348314606743,0.19263456090651557,0.21037463976945245,0.20869565217391303,0.19710144927536233,0.16442048517520216,0.19607843137254902,0.1278409090909091,0.17220543806646527,0.19047619047619047,0.19420289855072465,0.1977401129943503,0.2050561797752809,0.20359281437125748,0.14484679665738162,0.19047619047619047,0.1924198250728863,0.19832402234636873,0.19476744186046513,0.22356495468277945,0.20809248554913296,0.14697406340057637,0.18181818181818182,0.1903409090909091,0.19047619047619047,0.19825072886297376,0.21348314606741572,0.18956043956043955,0.1853932584269663,0.18156424581005587,0.21348314606741572,0.22371967654986524,0.20461095100864554,0.16857142857142857,0.22625698324022347,0.15759312320916904,0.20113314447592068,0.20454545454545456,0.21428571428571427,0.20958083832335328,0.20056497175141244,0.1837837837837838
