N_A,N_B,r_Z_A,r_Z_B,r_A_gw,r_B_gw,r_A_s1,r_B_s1,r_A_s2,r_B_s2,r_A_s3,r_B_s3,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ugw,Ugw_low,Ugw_up,Us1,Us1_low,Us1_up,Us2,Us2_low,Us2_up,Us3,Us3_low,Us3_up,sim_time_sec
14,11,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,387.2395993357298,381.15158017840434,393.32761849305524,404.5406661846151,398.71009555670855,410.3712368125216,368.8778837508811,362.8774538651505,374.87831363661167,0.06456037629957065,0.06351279062244068,0.06564309948251328,0.03465629686218098,0.03369001273677223,0.0356796469180713,0.029815859637145628,0.029353028354267577,0.030293520365172927,0.9681671332930869,0.9539043797440274,0.9824298868421464,0.7665892307057544,0.7451408473963599,0.7880376140151488,0.8860133905960358,0.8695225120036917,0.9025042691883799,0.8415271268452861,0.8213599392621874,0.8616943144283847,8.771911859512329
13,12,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,383.5324741073815,372.872375226395,394.19257298836806,397.9273411207544,391.328312100402,404.52637014110684,374.5649634453016,365.8012226668612,383.328704223742,0.06483891086429226,0.06356813366812478,0.06616153214418186,0.03290904720014864,0.03205324052452466,0.03381180678027046,0.03204112533914833,0.03155539339273217,0.03254204480372763,0.961322536199703,0.9408547406770472,0.9817903317223587,0.8052539567827148,0.7845899489952998,0.8259179645701299,0.8735179365488867,0.8524014257087568,0.8946344473890165,0.8127947576874214,0.7977030692971928,0.8278864460776499,10.234094142913818
3,22,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,416.24991089500185,408.1742836935185,424.3255380964852,315.9686682248707,311.5156773776128,320.42165907212865,434.2980404167923,426.9927370936177,441.6033437399669,0.06004731455631214,0.05902495254630476,0.061105717166225225,0.009466371529361337,0.009336525780894223,0.009599879818143878,0.050636357955002056,0.04974684951489717,0.0515582556020352,0.8901616300566096,0.8664794713189008,0.9138437887943185,0.9820746000982363,0.9661642810243302,0.9979849191721425,0.7508597348896525,0.7295382930023481,0.772181176776957,0.44007573510625825,0.4309921369388608,0.4491593332736557,23.882559061050415
2,23,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,421.8464486954565,415.9433559683982,427.7495414225148,309.5299443621763,302.0857161837953,316.97417254055733,433.8041314475951,425.58254877751193,442.0257141176783,0.059419267424800366,0.05833633685954269,0.06054316458698474,0.006426674567219727,0.00632344319399401,0.006533332420676387,0.0529241715673559,0.05197544826658578,0.05390817347564108,0.8889396444376864,0.8698529016753066,0.9080263872000661,0.9843906583680462,0.9691983699912838,0.9995829467448085,0.7290044995229028,0.7141200003320131,0.7438889987137925,0.3890299751249535,0.3781896353860069,0.3998703148639001,25.20186185836792
15,10,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,389.92941436702324,383.1903876884879,396.6684410455586,408.2738682866408,396.07424052178516,420.4734960514964,360.7932533560995,355.2802355880307,366.30627112416835,0.06434588753537678,0.06256042624205253,0.0662362562369619,0.036487759025445925,0.03593597930116809,0.037056747609484034,0.02769445021981509,0.0272387398425028,0.02816566832363457,0.9650874680103042,0.9521942718788309,0.9779806641417775,0.7617600700896654,0.7495427379645819,0.7739774022147489,0.8832187829030972,0.8684915415635279,0.8979460242426665,0.897828781918759,0.8716194997085354,0.9240380641289827,12.82448124885559
17,8,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,392.41935818611177,385.53224801850257,399.30646835372096,417.9984652914171,411.4835634338199,424.51336714901436,341.104090663236,336.099218891497,346.10896243497496,0.06375936866229923,0.06276260279207975,0.0647883057860643,0.04055341161983508,0.040004010587812,0.041118113347892726,0.023382840774232378,0.02291248119016919,0.02387291668834699,0.9517161425655977,0.9395256415884163,0.963906643542779,0.7011814167560267,0.6828804077332957,0.7194824257787578,0.8760461984386045,0.8526562739258561,0.899436122951353,0.9313063589678364,0.9132119899478942,0.9494007279877786,13.436280012130737
16,9,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,391.32517524699216,383.9347805500034,398.71556994398094,414.9049364798581,404.5360201474283,425.27385281228794,353.6739421815892,343.0824990556413,364.26538530753714,0.06388450247285832,0.06273770165610698,0.06507400934181473,0.03857374317913226,0.037566922060232585,0.03963601757848589,0.025509691597138527,0.025166352005640984,0.02586252899439171,0.9604779141162824,0.9453673029289459,0.9755885253036188,0.7167306276635766,0.7047697022011248,0.7286915531260285,0.9029081620611602,0.8767302028198544,0.929086121302466,0.8972952573971936,0.8745549021999723,0.9200356125944149,15.378740072250366
18,7,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,398.98983795072326,392.12110811747726,405.85856778396925,433.3825471854237,426.6892221236442,440.07587224720316,329.7841862823535,322.92915399865433,336.6392185660527,0.06265942561001644,0.06155992812050681,0.0637989127164316,0.041781872394064376,0.04058099079550641,0.04305599485676229,0.02117254323570047,0.020866826561119774,0.021487351120398953,0.9467259948535559,0.9280993224975427,0.9653526672095691,0.6672945394818459,0.6520453646428243,0.6825437143208676,0.8838174475203724,0.8645538103001473,0.9030810847405975,0.9429993000313859,0.9174985957995055,0.9685000042632662,14.92240595817566
19,6,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,403.22745551484866,395.5567868963656,410.8981241333317,440.5780225391712,434.22944927210534,446.926595806237,318.6053454066919,311.60251717090614,325.6081736424777,0.061811520145243,0.06092259195479876,0.06272677334329858,0.04279022039389917,0.041712072331517525,0.04392558189383698,0.01876854715598989,0.018463850453162952,0.01908346901379817,0.9266296784787788,0.9022494235797525,0.951009933377805,0.6423148420587954,0.6279872589275782,0.6566424251900126,0.8597343729434189,0.8357080008330732,0.8837607450537647,0.9671125197292452,0.9483645022822298,0.9858605371762605,16.049208641052246
20,5,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,412.08114236479423,406.53062158832904,417.6316631412594,452.32267380411145,445.8523706662719,458.792976941951,308.85997110680364,299.69041191751376,318.0295302960935,0.06063888130683646,0.059621524392464924,0.061691560456324,0.04453124695787365,0.04370064287178295,0.04539403683932971,0.016185820588797282,0.015954068272041974,0.01642440512244407,0.9102541597267777,0.8863349679979601,0.9341733514555953,0.600674176769109,0.5831235894094979,0.61822476412872,0.8561844927834701,0.8313084138489892,0.8810605717179509,0.9767704777985234,0.9527291860460194,1.0008117695510275,13.946907997131348
1,24,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,437.3191420204335,428.8010231173377,445.8372609235293,302.2402359153524,297.565399795985,306.9150720347198,446.7281665752942,437.6603718568645,455.7959612937239,0.057047077464359865,0.05595510381879811,0.05818251951716839,0.003308626321612809,0.003258230341606928,0.003360605771657639,0.05375279919646828,0.05265502144095243,0.054897325610925564,0.8473588766017777,0.8250280281895118,0.8696897250140435,0.992594698581774,0.979399876776641,1.005789520386907,0.6891622700434141,0.669715247756833,0.7086092923299953,0.3286506400439085,0.3193078158926268,0.33799346419519016,37.041176080703735
21,4,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,421.8783842020884,415.4970456579625,428.2597227462143,460.323868990657,451.749346584953,468.898391396361,295.777409609605,290.05171480543584,301.50310441377417,0.059341538976731,0.058425860407628996,0.06028637646048456,0.045577814501961085,0.04503463020921423,0.04613426198136368,0.013568374372316337,0.01317370449075271,0.013987422357575127,0.8908334781384927,0.8743132072629735,0.9073537490140119,0.5676993573469375,0.5555364370302951,0.57986227766358,0.8476564785944861,0.8308330491046206,0.8644799080843516,0.9866368490367177,0.9713489763945804,1.001924721678855,14.152184963226318
25,0,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,501.9752449187696,494.5257603001485,509.4247295373907,501.9752449187696,494.5257603001485,509.4247295373907,0.0,0.0,0.0,0.04989278264550258,0.04904142383504225,0.0507742228357568,0.04989278264550258,0.04904142383504225,0.0507742228357568,0.0,0.0,0.0,0.747687327400414,0.7314878222027338,0.7638868325980942,0.3469237468384765,0.3367101709089112,0.3571373227680418,0.7429567417503149,0.7230039127906884,0.7629095707099414,0.9979057657014858,0.9848414151959555,1.0109701162070162,4.941263914108276
22,3,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,432.4835662168206,425.76042003274375,439.2067124008974,467.0365630291727,460.82197268934453,473.2511533690009,283.8692722902047,279.4881641599819,288.2503804204275,0.05762976464449012,0.05673597624391844,0.05855216430604024,0.04677587435191975,0.04599836722942549,0.04758011768969606,0.010642651301532174,0.010359238219915433,0.010942008084777117,0.8556794858032795,0.8385248109325971,0.8728341606739618,0.5179838998091506,0.5056244085179245,0.5303433911003768,0.823070191262633,0.8015228284248193,0.8446175541004468,0.9933899542553376,0.9807845529149156,1.0059953555957597,14.159313917160034
23,2,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,453.9703614233885,444.6534948207834,463.2872280259936,479.4538091550156,467.8830237100324,491.02459459999886,276.8624107715755,268.99282804417095,284.7319934989801,0.05481430843438749,0.05323572689240832,0.05648936916304152,0.04781516784456579,0.04677581429141454,0.04890175967505687,0.0072718340207981805,0.007142994225903007,0.007405407014231227,0.828430414577283,0.8081447387925821,0.8487160903619838,0.465816781221451,0.4535880743914681,0.4780454880514339,0.8013470803135757,0.7836798036100177,0.8190143570171338,0.9962144616617192,0.9835260805033658,1.0089028428200728,16.181998014450073
24,1,0.01,0.01,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,475.4130502885103,466.9853480340407,483.8407525429799,490.71522985548734,482.246830803882,499.18362890709267,265.5388233732638,261.4359814139926,269.64166533253507,0.052782119850363345,0.051893961840153574,0.05370120864067531,0.04891339440017071,0.04812706879931853,0.04972584159983105,0.00376592766095945,0.0037086256634958543,0.00382502819463273,0.7905154814291762,0.7682164223482653,0.8128145405100871,0.40526505643926686,0.39453996252716517,0.41599015035136855,0.7723058040699482,0.7555055181230531,0.7891060900168433,0.998823142273264,0.9863754193965673,1.0112708651499607,12.630961179733276
