N_A,N_B,r_Z_A,r_Z_B,r_A_gw,r_B_gw,r_A_s1,r_B_s1,r_A_s2,r_B_s2,r_A_s3,r_B_s3,R0,R0_low,R0_up,R0_A,R0_A_low,R0_A_up,R0_B,R0_B_low,R0_B_up,X0,X0_low,X0_up,X0_A,X0_A_low,X0_A_up,X0_B,X0_B_low,X0_B_up,Ugw,Ugw_low,Ugw_up,Us1,Us1_low,Us1_up,Us2,Us2_low,Us2_up,Us3,Us3_low,Us3_up,sim_time_sec
10,15,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,337.80655851499694,328.379704123166,347.2334129068279,319.5469184862489,314.55307251608764,324.54076445641016,350.35817887416493,341.2942412750789,359.422116473251,0.07390800019855807,0.07280591670425464,0.07504396160354054,0.03123670447180468,0.03065974495034213,0.03183579507485828,0.04280759371940109,0.04173353043389371,0.04393840206440789,0.3696742515736236,0.35902830859437107,0.38032019455287613,0.9865279611527795,0.9708632698364524,1.0021926524691067,0.9760656655019101,0.9580870684120034,0.9940442625918168,0.8388794783815583,0.8173480711728498,0.8604108855902668,11.672621965408325
12,13,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,342.12895609344855,331.9371836364493,352.3207285504478,350.0062917747089,344.12840093040836,355.8841826190095,329.733226995985,320.728930421943,338.73752357002695,0.07385168940760375,0.07258929326461594,0.07515877119054344,0.03431721324574767,0.03337824960232263,0.035310533987216806,0.03933921419188558,0.038434427625345324,0.04028762700732648,0.3655054930544966,0.3551672297173153,0.3758437563916779,0.9475137913764116,0.9228125174847724,0.9722150652680507,0.99096174791781,0.9764877251957899,1.00543577063983,0.8869877375267552,0.8689872350203551,0.9049882400331553,10.912421226501465
3,22,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,400.9293443582693,389.02302770584487,412.83566101069374,257.1540138650275,253.04916247475373,261.25886525530126,430.3280874452361,422.47254429890455,438.1836305915677,0.06261815704035355,0.061563283062341004,0.06370981133126233,0.01165348349938567,0.01151147023232673,0.011799044476433283,0.051133143681098954,0.04983650575235148,0.05249905538390681,0.3119896083804053,0.3048244391097653,0.3191547776510453,1.0,0.9874855732602297,1.0125144267397703,0.7860147695850888,0.7662005204805673,0.8058290186896102,0.48692028369126084,0.47673100715347716,0.4971095602290445,24.957677125930786
14,11,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,339.8568208536789,332.6591040093878,347.05453769797003,369.9588290747026,359.3861685755429,380.53148957386225,312.2592534194371,303.25669266273803,321.2618141761361,0.07353483628423785,0.07219289636381061,0.07492760975273369,0.03795189708358635,0.03726875113378105,0.038660555165083266,0.03518927993927645,0.03455649694084362,0.035845669688066004,0.36636181356266817,0.3561812144203373,0.37654241270499905,0.9126219677331509,0.8856843174067918,0.9395596180595099,0.9900204593543602,0.9753274301198455,1.0047134885888749,0.9425091188907877,0.9221446807804532,0.9628735570011222,10.219712018966675
15,10,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,344.6589774919547,338.1983776150372,351.1195773688722,380.686972980478,375.10568833813016,386.26825762282584,301.83846889117945,295.6474551839158,308.0294825984431,0.07249450906925335,0.07119855826877558,0.0738385121109303,0.03950825326266578,0.03893260736277026,0.04010117728832667,0.0330823844289421,0.03247095486332368,0.033717282399078105,0.36336257953035234,0.35278078213187913,0.37394437692882554,0.8665656940297171,0.8457690236762162,0.8873623643832179,0.9920468854722887,0.9789825545534835,1.005111216391094,0.9609469003831466,0.9373761449641644,0.9845176558021287,11.76369595527649
19,6,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,368.6876826183543,357.81796442073875,379.55740081596986,436.0604026110454,426.99308213833376,445.127723083757,250.0016767620062,242.55480234577536,257.44855117823704,0.06762724910937454,0.06582616815775158,0.06952966198371258,0.04368840910523702,0.04282298441852624,0.0445895346236051,0.02392987794862241,0.023305128160243764,0.02458904623669975,0.33872815876573087,0.3330613919539903,0.3443949255774714,0.7430098383873316,0.7278829199870571,0.7581367567876061,0.9464128262265564,0.9206009589514494,0.9722246935016634,0.9967931965294976,0.9842635507207197,1.0093228423382756,10.208739757537842
17,8,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,353.13580112759774,347.6696055104079,358.6019967447876,406.2985829024896,399.00557169243206,413.59159411254717,277.20161544682867,271.54348256584524,282.8597483278121,0.07085539005601409,0.06963004904675293,0.07212463040004484,0.041816988472584096,0.04068851575705563,0.04300984183948626,0.028868893486272976,0.02827866616355764,0.029484284256771135,0.3542006382329356,0.34654585475057714,0.3618554217152941,0.8083778356078443,0.7898021656967401,0.8269535055189484,0.9761039840078742,0.9607390113761297,0.9914689566396188,0.9862605026120036,0.9707188823249489,1.0018021228990583,12.347393989562988
2,23,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,409.24689779265356,397.4747046629634,421.0190909223437,256.1399753181301,252.19541096803258,260.08453966822765,433.2806758492099,423.77756149688264,442.78379020153716,0.061088312467754924,0.05936424706464518,0.06291551430897148,0.007808106901502374,0.007688446477389254,0.007931550922350334,0.05282780939403657,0.052066607043654796,0.05361159918999805,0.30513164695701545,0.29613872389073576,0.31412457002329514,1.0,0.9874855732602297,1.0125144267397703,0.7567695297398784,0.7405021541682851,0.7730369053114717,0.42582788445408015,0.4137716158712541,0.4378841530369062,32.86656093597412
20,5,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,382.32047775408375,371.41930644687307,393.22164906129444,445.4415411078392,437.59759537527543,453.285486840403,242.8940477668789,236.23594268644123,249.5521528473166,0.06543138883595233,0.06448233097639455,0.06640880068316417,0.044900345914960164,0.04413782877278418,0.04568967242727111,0.020543598878119566,0.019974483179910456,0.021146096338179203,0.3279908841653082,0.3200653873845566,0.3359163809460598,0.6950873822529302,0.6766000618567534,0.713574702649107,0.9285008291585053,0.9096473688015396,0.947354289515471,0.99729818914195,0.984342776945518,1.010253601338382,10.802104234695435
18,7,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,358.86990957028155,353.7089270292104,364.0308921113527,423.58966068884274,416.0551875589415,431.124133818744,258.22902348229667,252.04167643677678,264.4163705278166,0.06977587038509774,0.06856990704823566,0.0710250125351269,0.04275369078885654,0.04200002095245615,0.04353490333906943,0.026822252050150028,0.026196075163230748,0.027479097615487568,0.3426801729007489,0.3340600194797791,0.35130032632171876,0.7737543189574868,0.7522544220421479,0.7952542158728257,0.9609127270932626,0.9403990709601671,0.9814263832263581,0.9939303466525332,0.9810598079298521,1.0068008853752144,14.350860834121704
16,9,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,348.60159653946585,341.217982344461,355.9852107344707,396.6809103999651,390.5176164854111,402.8442043145191,285.3792129246517,280.51692350431557,290.24150234498785,0.07162193327118162,0.07038643977770119,0.07290157494352163,0.040257523181903045,0.039639749636390186,0.04089485720034771,0.03146108817875212,0.03088841175508505,0.03205540077799856,0.35626483778106577,0.34821883700664613,0.3643108385554854,0.8504587619235549,0.8255470176617498,0.8753705061853599,0.986770014081543,0.972078700034374,1.001461328128712,0.9612124724611638,0.9392293157610503,0.9831956291612773,15.840723037719727
21,4,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,396.51014481200957,390.8033692861973,402.2169203378218,455.53900503155603,446.4662394812303,464.6117705818818,235.20371730939095,231.56258796641782,238.84484665236408,0.0631706472824999,0.06210709796785489,0.06427125660330893,0.046175692831455686,0.045246596532608256,0.047143745295609316,0.017032785665848087,0.01674823589335546,0.017327171458346342,0.3150582156049237,0.3081209769747093,0.3219954542351381,0.6254527806333668,0.6077494491773847,0.643156112089349,0.9050460292602914,0.884525843906456,0.9255662146141268,0.9991640728527985,0.9865840426995904,1.0117441030060066,12.156391859054565
23,2,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,444.36023511431716,436.6393629727632,452.08110725587113,484.92739989486614,474.2143962408441,495.6404035488882,227.87302410348286,221.12058895724746,234.62545924971826,0.05588739731956207,0.054287515324666684,0.0575844414846225,0.047450383789760464,0.0465743828957991,0.048359969136063725,0.008800636612486052,0.008589689167966917,0.009022205896373887,0.27602074680638217,0.26919835077630183,0.2828431428364625,0.4890110193046396,0.47704501239502894,0.5009770262142502,0.8137915761799446,0.7956262317290992,0.83195692063079,0.9998233477676289,0.9873240289304668,1.012322666604791,9.489309787750244
25,0,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,504.7891205666706,495.1788772623843,514.3993638709569,504.7891205666706,495.1788772623843,514.3993638709569,0.0,0.0,0.0,0.04953463609593669,0.04852783604080625,0.05058409710447379,0.04953463609593669,0.04852783604080625,0.05058409710447379,0.0,0.0,0.0,0.25087846250679996,0.244799084614411,0.2569578403991889,0.347906559610943,0.33947934178564815,0.3563337774362379,0.7472183089730388,0.7278400699598294,0.7665965479862481,1.0,0.9713515668682959,1.028648433131704,4.833126068115234
22,3,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,419.0603366766662,410.84695513679276,427.2737182165397,471.4991604320511,462.9569413421786,480.0413795219236,229.631569952255,226.37102761321788,232.89211229129214,0.05965952916668213,0.05845843699024287,0.06091101216794901,0.04666050073778649,0.045881811310468174,0.04746607775952846,0.013109713559600144,0.012739538958255534,0.01350204439008099,0.29827954949257657,0.2906699897136845,0.3058891092714686,0.560351672722536,0.5447337776766417,0.5759695677684304,0.8532741638343129,0.8278334476294112,0.8787148800392145,0.9999688609699282,0.987460253179866,1.0124774687599905,12.819326877593994
24,1,0.01,0.01,0.2,0.2,0.14285714285714285,0.05555555555555555,0.06666666666666667,0.08333333333333333,0.05,0.2,466.82190475319163,456.9095466384536,476.73426286792966,489.5021780750387,479.40005862855094,499.6042975215265,223.84727855323166,220.78658984097802,226.9079672654853,0.05362694056192973,0.05260758076024418,0.05468658453647433,0.04912221545382277,0.048098634426021476,0.05019030915000541,0.004467331505940987,0.004407073105678951,0.004529260589242544,0.26564837165873245,0.2586575280771387,0.2726392152403262,0.42457475970490943,0.4124427796116749,0.43670673979814395,0.7819721599564317,0.7625342972906191,0.8014100226222443,1.0,0.9874855732602297,1.0125144267397703,11.583839893341064
